,images,masks,labels
2422,ID159_A1_Regione-1.jp2-crop_slice_46/18_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/24_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/63_label.tif
2423,ID159_A1_Regione-1.jp2-crop_slice_46/0_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/12_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/25_label.tif
2424,ID159_A1_Regione-1.jp2-crop_slice_46/16_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/25_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/61_label.tif
2425,ID159_A1_Regione-1.jp2-crop_slice_46/42_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/14_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/8_label.tif
2426,ID159_A1_Regione-1.jp2-crop_slice_46/37_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/45_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/41_label.tif
2427,ID159_A1_Regione-1.jp2-crop_slice_46/7_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/36_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/1_label.tif
2428,ID159_A1_Regione-1.jp2-crop_slice_46/59_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/3_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/24_label.tif
2429,ID159_A1_Regione-1.jp2-crop_slice_46/63_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/48_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/59_label.tif
2430,ID159_A1_Regione-1.jp2-crop_slice_46/27_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/43_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/21_label.tif
2431,ID159_A1_Regione-1.jp2-crop_slice_46/26_image.png,ID159_A1_Regione-1.jp2-crop_slice_46/21_mask.png,ID159_A1_Regione-1.jp2-crop_slice_46/13_label.tif
2432,ID192_A1_Regione-0.jp2-crop_slice_22/43_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/55_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/32_label.tif
2433,ID192_A1_Regione-0.jp2-crop_slice_22/48_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/51_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/2_label.tif
2434,ID192_A1_Regione-0.jp2-crop_slice_22/30_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/37_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/11_label.tif
2435,ID192_A1_Regione-0.jp2-crop_slice_22/58_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/29_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/19_label.tif
2436,ID192_A1_Regione-0.jp2-crop_slice_22/53_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/33_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/31_label.tif
2437,ID192_A1_Regione-0.jp2-crop_slice_22/31_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/17_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/58_label.tif
2438,ID192_A1_Regione-0.jp2-crop_slice_22/28_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/47_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/55_label.tif
2439,ID192_A1_Regione-0.jp2-crop_slice_22/21_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/46_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/12_label.tif
2440,ID192_A1_Regione-0.jp2-crop_slice_22/4_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/28_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/54_label.tif
2441,ID192_A1_Regione-0.jp2-crop_slice_22/54_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/32_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/60_label.tif
2442,ID192_A1_Regione-0.jp2-crop_slice_22/20_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/40_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/46_label.tif
2443,ID192_A1_Regione-0.jp2-crop_slice_22/46_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/34_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/20_label.tif
2444,ID192_A1_Regione-0.jp2-crop_slice_22/50_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/8_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/45_label.tif
2445,ID192_A1_Regione-0.jp2-crop_slice_22/36_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/20_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/14_label.tif
2446,ID192_A1_Regione-0.jp2-crop_slice_22/1_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/5_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/29_label.tif
2447,ID192_A1_Regione-0.jp2-crop_slice_22/2_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/30_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/36_label.tif
2448,ID192_A1_Regione-0.jp2-crop_slice_22/47_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/10_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/9_label.tif
2449,ID192_A1_Regione-0.jp2-crop_slice_22/9_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/52_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/53_label.tif
2450,ID192_A1_Regione-0.jp2-crop_slice_22/45_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/44_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/30_label.tif
2451,ID192_A1_Regione-0.jp2-crop_slice_22/33_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/57_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/28_label.tif
2452,ID192_A1_Regione-0.jp2-crop_slice_22/13_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/9_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/34_label.tif
2453,ID192_A1_Regione-0.jp2-crop_slice_22/32_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/18_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/27_label.tif
2454,ID192_A1_Regione-0.jp2-crop_slice_22/49_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/62_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/57_label.tif
2455,ID192_A1_Regione-0.jp2-crop_slice_22/41_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/16_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/35_label.tif
2456,ID192_A1_Regione-0.jp2-crop_slice_22/39_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/41_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/42_label.tif
2457,ID192_A1_Regione-0.jp2-crop_slice_22/15_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/59_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/38_label.tif
2458,ID192_A1_Regione-0.jp2-crop_slice_22/56_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/31_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/10_label.tif
2459,ID192_A1_Regione-0.jp2-crop_slice_22/11_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/58_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/6_label.tif
2460,ID192_A1_Regione-0.jp2-crop_slice_22/8_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/63_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/37_label.tif
2461,ID192_A1_Regione-0.jp2-crop_slice_22/40_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/15_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/43_label.tif
2462,ID192_A1_Regione-0.jp2-crop_slice_22/24_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/6_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/4_label.tif
2463,ID192_A1_Regione-0.jp2-crop_slice_22/23_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/54_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/26_label.tif
2464,ID192_A1_Regione-0.jp2-crop_slice_22/61_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/53_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/51_label.tif
2465,ID192_A1_Regione-0.jp2-crop_slice_22/5_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/23_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/16_label.tif
2466,ID192_A1_Regione-0.jp2-crop_slice_22/57_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/50_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/44_label.tif
2467,ID192_A1_Regione-0.jp2-crop_slice_22/60_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/19_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/33_label.tif
2468,ID192_A1_Regione-0.jp2-crop_slice_22/55_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/0_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/18_label.tif
2469,ID192_A1_Regione-0.jp2-crop_slice_22/52_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/49_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/39_label.tif
2470,ID192_A1_Regione-0.jp2-crop_slice_22/34_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/7_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/52_label.tif
2471,ID192_A1_Regione-0.jp2-crop_slice_22/44_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/22_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/17_label.tif
2472,ID192_A1_Regione-0.jp2-crop_slice_22/12_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/26_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/15_label.tif
2473,ID192_A1_Regione-0.jp2-crop_slice_22/25_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/56_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/22_label.tif
2474,ID192_A1_Regione-0.jp2-crop_slice_22/3_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/35_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/0_label.tif
2475,ID192_A1_Regione-0.jp2-crop_slice_22/14_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/11_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/49_label.tif
2476,ID192_A1_Regione-0.jp2-crop_slice_22/29_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/42_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/47_label.tif
2477,ID192_A1_Regione-0.jp2-crop_slice_22/10_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/2_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/48_label.tif
2478,ID192_A1_Regione-0.jp2-crop_slice_22/35_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/4_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/5_label.tif
2479,ID192_A1_Regione-0.jp2-crop_slice_22/17_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/38_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/40_label.tif
2480,ID192_A1_Regione-0.jp2-crop_slice_22/62_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/27_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/7_label.tif
2481,ID192_A1_Regione-0.jp2-crop_slice_22/38_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/39_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/3_label.tif
2482,ID192_A1_Regione-0.jp2-crop_slice_22/51_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/13_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/56_label.tif
2483,ID192_A1_Regione-0.jp2-crop_slice_22/19_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/60_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/50_label.tif
2484,ID192_A1_Regione-0.jp2-crop_slice_22/22_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/1_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/62_label.tif
2485,ID192_A1_Regione-0.jp2-crop_slice_22/6_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/61_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/23_label.tif
2486,ID192_A1_Regione-0.jp2-crop_slice_22/18_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/24_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/63_label.tif
2487,ID192_A1_Regione-0.jp2-crop_slice_22/0_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/12_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/25_label.tif
2488,ID192_A1_Regione-0.jp2-crop_slice_22/16_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/25_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/61_label.tif
2489,ID192_A1_Regione-0.jp2-crop_slice_22/42_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/14_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/8_label.tif
2490,ID192_A1_Regione-0.jp2-crop_slice_22/37_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/45_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/41_label.tif
2491,ID192_A1_Regione-0.jp2-crop_slice_22/7_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/36_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/1_label.tif
2492,ID192_A1_Regione-0.jp2-crop_slice_22/59_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/3_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/24_label.tif
2493,ID192_A1_Regione-0.jp2-crop_slice_22/63_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/48_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/59_label.tif
2494,ID192_A1_Regione-0.jp2-crop_slice_22/27_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/43_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/21_label.tif
2495,ID192_A1_Regione-0.jp2-crop_slice_22/26_image.png,ID192_A1_Regione-0.jp2-crop_slice_22/21_mask.png,ID192_A1_Regione-0.jp2-crop_slice_22/13_label.tif
2496,ID196_A1b-6.jp2-crop_slice_30/43_image.png,ID196_A1b-6.jp2-crop_slice_30/55_mask.png,ID196_A1b-6.jp2-crop_slice_30/32_label.tif
2497,ID196_A1b-6.jp2-crop_slice_30/48_image.png,ID196_A1b-6.jp2-crop_slice_30/51_mask.png,ID196_A1b-6.jp2-crop_slice_30/2_label.tif
2498,ID196_A1b-6.jp2-crop_slice_30/30_image.png,ID196_A1b-6.jp2-crop_slice_30/37_mask.png,ID196_A1b-6.jp2-crop_slice_30/11_label.tif
2499,ID196_A1b-6.jp2-crop_slice_30/58_image.png,ID196_A1b-6.jp2-crop_slice_30/29_mask.png,ID196_A1b-6.jp2-crop_slice_30/19_label.tif
2500,ID196_A1b-6.jp2-crop_slice_30/53_image.png,ID196_A1b-6.jp2-crop_slice_30/33_mask.png,ID196_A1b-6.jp2-crop_slice_30/31_label.tif
2501,ID196_A1b-6.jp2-crop_slice_30/31_image.png,ID196_A1b-6.jp2-crop_slice_30/17_mask.png,ID196_A1b-6.jp2-crop_slice_30/58_label.tif
2502,ID196_A1b-6.jp2-crop_slice_30/28_image.png,ID196_A1b-6.jp2-crop_slice_30/47_mask.png,ID196_A1b-6.jp2-crop_slice_30/55_label.tif
2503,ID196_A1b-6.jp2-crop_slice_30/21_image.png,ID196_A1b-6.jp2-crop_slice_30/46_mask.png,ID196_A1b-6.jp2-crop_slice_30/12_label.tif
2504,ID196_A1b-6.jp2-crop_slice_30/4_image.png,ID196_A1b-6.jp2-crop_slice_30/28_mask.png,ID196_A1b-6.jp2-crop_slice_30/54_label.tif
2505,ID196_A1b-6.jp2-crop_slice_30/54_image.png,ID196_A1b-6.jp2-crop_slice_30/32_mask.png,ID196_A1b-6.jp2-crop_slice_30/60_label.tif
2506,ID196_A1b-6.jp2-crop_slice_30/20_image.png,ID196_A1b-6.jp2-crop_slice_30/40_mask.png,ID196_A1b-6.jp2-crop_slice_30/46_label.tif
2507,ID196_A1b-6.jp2-crop_slice_30/46_image.png,ID196_A1b-6.jp2-crop_slice_30/34_mask.png,ID196_A1b-6.jp2-crop_slice_30/20_label.tif
2508,ID196_A1b-6.jp2-crop_slice_30/50_image.png,ID196_A1b-6.jp2-crop_slice_30/8_mask.png,ID196_A1b-6.jp2-crop_slice_30/45_label.tif
2509,ID196_A1b-6.jp2-crop_slice_30/36_image.png,ID196_A1b-6.jp2-crop_slice_30/20_mask.png,ID196_A1b-6.jp2-crop_slice_30/14_label.tif
2510,ID196_A1b-6.jp2-crop_slice_30/1_image.png,ID196_A1b-6.jp2-crop_slice_30/5_mask.png,ID196_A1b-6.jp2-crop_slice_30/29_label.tif
2511,ID196_A1b-6.jp2-crop_slice_30/2_image.png,ID196_A1b-6.jp2-crop_slice_30/30_mask.png,ID196_A1b-6.jp2-crop_slice_30/36_label.tif
2512,ID196_A1b-6.jp2-crop_slice_30/47_image.png,ID196_A1b-6.jp2-crop_slice_30/10_mask.png,ID196_A1b-6.jp2-crop_slice_30/9_label.tif
2513,ID196_A1b-6.jp2-crop_slice_30/9_image.png,ID196_A1b-6.jp2-crop_slice_30/52_mask.png,ID196_A1b-6.jp2-crop_slice_30/53_label.tif
2514,ID196_A1b-6.jp2-crop_slice_30/45_image.png,ID196_A1b-6.jp2-crop_slice_30/44_mask.png,ID196_A1b-6.jp2-crop_slice_30/30_label.tif
2515,ID196_A1b-6.jp2-crop_slice_30/33_image.png,ID196_A1b-6.jp2-crop_slice_30/57_mask.png,ID196_A1b-6.jp2-crop_slice_30/28_label.tif
2516,ID196_A1b-6.jp2-crop_slice_30/13_image.png,ID196_A1b-6.jp2-crop_slice_30/9_mask.png,ID196_A1b-6.jp2-crop_slice_30/34_label.tif
2517,ID196_A1b-6.jp2-crop_slice_30/32_image.png,ID196_A1b-6.jp2-crop_slice_30/18_mask.png,ID196_A1b-6.jp2-crop_slice_30/27_label.tif
2518,ID196_A1b-6.jp2-crop_slice_30/49_image.png,ID196_A1b-6.jp2-crop_slice_30/62_mask.png,ID196_A1b-6.jp2-crop_slice_30/57_label.tif
2519,ID196_A1b-6.jp2-crop_slice_30/41_image.png,ID196_A1b-6.jp2-crop_slice_30/16_mask.png,ID196_A1b-6.jp2-crop_slice_30/35_label.tif
2520,ID196_A1b-6.jp2-crop_slice_30/39_image.png,ID196_A1b-6.jp2-crop_slice_30/41_mask.png,ID196_A1b-6.jp2-crop_slice_30/42_label.tif
2521,ID196_A1b-6.jp2-crop_slice_30/15_image.png,ID196_A1b-6.jp2-crop_slice_30/59_mask.png,ID196_A1b-6.jp2-crop_slice_30/38_label.tif
2522,ID196_A1b-6.jp2-crop_slice_30/56_image.png,ID196_A1b-6.jp2-crop_slice_30/31_mask.png,ID196_A1b-6.jp2-crop_slice_30/10_label.tif
2523,ID196_A1b-6.jp2-crop_slice_30/11_image.png,ID196_A1b-6.jp2-crop_slice_30/58_mask.png,ID196_A1b-6.jp2-crop_slice_30/6_label.tif
2524,ID196_A1b-6.jp2-crop_slice_30/8_image.png,ID196_A1b-6.jp2-crop_slice_30/63_mask.png,ID196_A1b-6.jp2-crop_slice_30/37_label.tif
2525,ID196_A1b-6.jp2-crop_slice_30/40_image.png,ID196_A1b-6.jp2-crop_slice_30/15_mask.png,ID196_A1b-6.jp2-crop_slice_30/43_label.tif
2526,ID196_A1b-6.jp2-crop_slice_30/24_image.png,ID196_A1b-6.jp2-crop_slice_30/6_mask.png,ID196_A1b-6.jp2-crop_slice_30/4_label.tif
2527,ID196_A1b-6.jp2-crop_slice_30/23_image.png,ID196_A1b-6.jp2-crop_slice_30/54_mask.png,ID196_A1b-6.jp2-crop_slice_30/26_label.tif
2528,ID196_A1b-6.jp2-crop_slice_30/61_image.png,ID196_A1b-6.jp2-crop_slice_30/53_mask.png,ID196_A1b-6.jp2-crop_slice_30/51_label.tif
2529,ID196_A1b-6.jp2-crop_slice_30/5_image.png,ID196_A1b-6.jp2-crop_slice_30/23_mask.png,ID196_A1b-6.jp2-crop_slice_30/16_label.tif
2530,ID196_A1b-6.jp2-crop_slice_30/57_image.png,ID196_A1b-6.jp2-crop_slice_30/50_mask.png,ID196_A1b-6.jp2-crop_slice_30/44_label.tif
2531,ID196_A1b-6.jp2-crop_slice_30/60_image.png,ID196_A1b-6.jp2-crop_slice_30/19_mask.png,ID196_A1b-6.jp2-crop_slice_30/33_label.tif
2532,ID196_A1b-6.jp2-crop_slice_30/55_image.png,ID196_A1b-6.jp2-crop_slice_30/0_mask.png,ID196_A1b-6.jp2-crop_slice_30/18_label.tif
2533,ID196_A1b-6.jp2-crop_slice_30/52_image.png,ID196_A1b-6.jp2-crop_slice_30/49_mask.png,ID196_A1b-6.jp2-crop_slice_30/39_label.tif
2534,ID196_A1b-6.jp2-crop_slice_30/34_image.png,ID196_A1b-6.jp2-crop_slice_30/7_mask.png,ID196_A1b-6.jp2-crop_slice_30/52_label.tif
2535,ID196_A1b-6.jp2-crop_slice_30/44_image.png,ID196_A1b-6.jp2-crop_slice_30/22_mask.png,ID196_A1b-6.jp2-crop_slice_30/17_label.tif
2536,ID196_A1b-6.jp2-crop_slice_30/12_image.png,ID196_A1b-6.jp2-crop_slice_30/26_mask.png,ID196_A1b-6.jp2-crop_slice_30/15_label.tif
2537,ID196_A1b-6.jp2-crop_slice_30/25_image.png,ID196_A1b-6.jp2-crop_slice_30/56_mask.png,ID196_A1b-6.jp2-crop_slice_30/22_label.tif
2538,ID196_A1b-6.jp2-crop_slice_30/3_image.png,ID196_A1b-6.jp2-crop_slice_30/35_mask.png,ID196_A1b-6.jp2-crop_slice_30/0_label.tif
2539,ID196_A1b-6.jp2-crop_slice_30/14_image.png,ID196_A1b-6.jp2-crop_slice_30/11_mask.png,ID196_A1b-6.jp2-crop_slice_30/49_label.tif
2540,ID196_A1b-6.jp2-crop_slice_30/29_image.png,ID196_A1b-6.jp2-crop_slice_30/42_mask.png,ID196_A1b-6.jp2-crop_slice_30/47_label.tif
2541,ID196_A1b-6.jp2-crop_slice_30/10_image.png,ID196_A1b-6.jp2-crop_slice_30/2_mask.png,ID196_A1b-6.jp2-crop_slice_30/48_label.tif
2542,ID196_A1b-6.jp2-crop_slice_30/35_image.png,ID196_A1b-6.jp2-crop_slice_30/4_mask.png,ID196_A1b-6.jp2-crop_slice_30/5_label.tif
2543,ID196_A1b-6.jp2-crop_slice_30/17_image.png,ID196_A1b-6.jp2-crop_slice_30/38_mask.png,ID196_A1b-6.jp2-crop_slice_30/40_label.tif
2544,ID196_A1b-6.jp2-crop_slice_30/62_image.png,ID196_A1b-6.jp2-crop_slice_30/27_mask.png,ID196_A1b-6.jp2-crop_slice_30/7_label.tif
2545,ID196_A1b-6.jp2-crop_slice_30/38_image.png,ID196_A1b-6.jp2-crop_slice_30/39_mask.png,ID196_A1b-6.jp2-crop_slice_30/3_label.tif
2546,ID196_A1b-6.jp2-crop_slice_30/51_image.png,ID196_A1b-6.jp2-crop_slice_30/13_mask.png,ID196_A1b-6.jp2-crop_slice_30/56_label.tif
2547,ID196_A1b-6.jp2-crop_slice_30/19_image.png,ID196_A1b-6.jp2-crop_slice_30/60_mask.png,ID196_A1b-6.jp2-crop_slice_30/50_label.tif
2548,ID196_A1b-6.jp2-crop_slice_30/22_image.png,ID196_A1b-6.jp2-crop_slice_30/1_mask.png,ID196_A1b-6.jp2-crop_slice_30/62_label.tif
2549,ID196_A1b-6.jp2-crop_slice_30/6_image.png,ID196_A1b-6.jp2-crop_slice_30/61_mask.png,ID196_A1b-6.jp2-crop_slice_30/23_label.tif
2550,ID196_A1b-6.jp2-crop_slice_30/18_image.png,ID196_A1b-6.jp2-crop_slice_30/24_mask.png,ID196_A1b-6.jp2-crop_slice_30/63_label.tif
2551,ID196_A1b-6.jp2-crop_slice_30/0_image.png,ID196_A1b-6.jp2-crop_slice_30/12_mask.png,ID196_A1b-6.jp2-crop_slice_30/25_label.tif
2552,ID196_A1b-6.jp2-crop_slice_30/16_image.png,ID196_A1b-6.jp2-crop_slice_30/25_mask.png,ID196_A1b-6.jp2-crop_slice_30/61_label.tif
2553,ID196_A1b-6.jp2-crop_slice_30/42_image.png,ID196_A1b-6.jp2-crop_slice_30/14_mask.png,ID196_A1b-6.jp2-crop_slice_30/8_label.tif
2554,ID196_A1b-6.jp2-crop_slice_30/37_image.png,ID196_A1b-6.jp2-crop_slice_30/45_mask.png,ID196_A1b-6.jp2-crop_slice_30/41_label.tif
2555,ID196_A1b-6.jp2-crop_slice_30/7_image.png,ID196_A1b-6.jp2-crop_slice_30/36_mask.png,ID196_A1b-6.jp2-crop_slice_30/1_label.tif
2556,ID196_A1b-6.jp2-crop_slice_30/59_image.png,ID196_A1b-6.jp2-crop_slice_30/3_mask.png,ID196_A1b-6.jp2-crop_slice_30/24_label.tif
2557,ID196_A1b-6.jp2-crop_slice_30/63_image.png,ID196_A1b-6.jp2-crop_slice_30/48_mask.png,ID196_A1b-6.jp2-crop_slice_30/59_label.tif
2558,ID196_A1b-6.jp2-crop_slice_30/27_image.png,ID196_A1b-6.jp2-crop_slice_30/43_mask.png,ID196_A1b-6.jp2-crop_slice_30/21_label.tif
2559,ID196_A1b-6.jp2-crop_slice_30/26_image.png,ID196_A1b-6.jp2-crop_slice_30/21_mask.png,ID196_A1b-6.jp2-crop_slice_30/13_label.tif
2560,ID133_A1_Regione-0.jp2-crop_slice_30/43_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/55_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/32_label.tif
2561,ID133_A1_Regione-0.jp2-crop_slice_30/48_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/51_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/2_label.tif
2562,ID133_A1_Regione-0.jp2-crop_slice_30/30_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/37_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/11_label.tif
2563,ID133_A1_Regione-0.jp2-crop_slice_30/58_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/29_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/19_label.tif
2564,ID133_A1_Regione-0.jp2-crop_slice_30/53_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/33_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/31_label.tif
2565,ID133_A1_Regione-0.jp2-crop_slice_30/31_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/17_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/58_label.tif
2566,ID133_A1_Regione-0.jp2-crop_slice_30/28_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/47_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/55_label.tif
2567,ID133_A1_Regione-0.jp2-crop_slice_30/21_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/46_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/12_label.tif
2568,ID133_A1_Regione-0.jp2-crop_slice_30/4_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/28_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/54_label.tif
2569,ID133_A1_Regione-0.jp2-crop_slice_30/54_image.png,ID133_A1_Regione-0.jp2-crop_slice_30/32_mask.png,ID133_A1_Regione-0.jp2-crop_slice_30/60_label.tif
